object_name,rgb_img_I,rgb_img_II,depth_img_I,depth_img_II,x1,y1,z1,x2,y2,z2,aurco_posX1,aruco_posY1,aruco_posZ1,aurco_orntX1,aurco_orntY1,aurco_orntZ1,aurco_orntW1,aurco_posX2,aruco_posY2,aruco_posZ2,aurco_orntX2,aurco_orntY2,aurco_orntZ2,aurco_orntW2,angle,K0,K1,K2,K3,K4,K5,K6,K7,K8
szafka9,files_ArUco/images/rgb_img_I/arucoRGB00077.png,files_ArUco/images/rgb_img_II/arucoRGB00077.png,files_ArUco/images/depth_img_I/arucoD00077.npy,files_ArUco/images/depth_img_II/arucoD00077.npy,0.259148115969135,0.393619159267526,1.0037966003913,0.382750674674916,-0.504697006583432,1.15920082701408,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,36.9988551512777,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka9,files_ArUco/images/rgb_img_I/arucoRGB00078.png,files_ArUco/images/rgb_img_II/arucoRGB00078.png,files_ArUco/images/depth_img_I/arucoD00078.npy,files_ArUco/images/depth_img_II/arucoD00078.npy,0.259148115969135,0.393619159267526,1.0037966003913,0.382750674674916,-0.504697006583432,1.15920082701408,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,36.9988551512777,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka9,files_ArUco/images/rgb_img_I/arucoRGB00079.png,files_ArUco/images/rgb_img_II/arucoRGB00079.png,files_ArUco/images/depth_img_I/arucoD00079.npy,files_ArUco/images/depth_img_II/arucoD00079.npy,0.259148115969135,0.393619159267526,1.0037966003913,0.382750674674916,-0.504697006583432,1.15920082701408,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,36.9988551512777,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka9,files_ArUco/images/rgb_img_I/arucoRGB00080.png,files_ArUco/images/rgb_img_II/arucoRGB00080.png,files_ArUco/images/depth_img_I/arucoD00080.npy,files_ArUco/images/depth_img_II/arucoD00080.npy,0.259148115969135,0.393619159267526,1.0037966003913,0.382750674674916,-0.504697006583432,1.15920082701408,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,0.135500505566597,-0.342703223228455,1.09966552257538,0.978975465095449,0.064536853861612,0.181325458396727,0.067550805857601,36.9988551512777,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
blad,files_ArUco/images/rgb_img_I/arucoRGB00081.png,files_ArUco/images/rgb_img_II/arucoRGB00081.png,files_ArUco/images/depth_img_I/arucoD00081.npy,files_ArUco/images/depth_img_II/arucoD00081.npy,0.3110447521011034,-0.5023542698650133,1.2959999591112137,0.218398099747442,0.4802533432486511,1.1700000241398811,0.093750864267349,-0.341068357229233,1.44114005565643,0.966791515117592,0.022707138422641,-0.242322586259265,0.077963557832533,0.112843118607998,-0.367974907159805,1.23036026954651,0.945966742461734,0.055867216001211,0.316516248761294,0.042932978031909,36.9988551512777,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka10,files_ArUco/images/rgb_img_I/arucoRGB00082.png,files_ArUco/images/rgb_img_II/arucoRGB00082.png,files_ArUco/images/depth_img_I/arucoD00082.npy,files_ArUco/images/depth_img_II/arucoD00082.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.088246233761311,-0.365316957235336,1.26451301574707,0.974673221109422,0.05185548893255,0.210104292954625,0.056385338535712,0.09438855946064,-0.341360688209534,1.44397759437561,0.968718339383931,0.019827232038337,-0.233871284685837,0.080597034749016,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
sszafa10,files_ArUco/images/rgb_img_I/arucoRGB00083.png,files_ArUco/images/rgb_img_II/arucoRGB00083.png,files_ArUco/images/depth_img_I/arucoD00083.npy,files_ArUco/images/depth_img_II/arucoD00083.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka10,files_ArUco/images/rgb_img_I/arucoRGB00084.png,files_ArUco/images/rgb_img_II/arucoRGB00084.png,files_ArUco/images/depth_img_I/arucoD00084.npy,files_ArUco/images/depth_img_II/arucoD00084.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka10,files_ArUco/images/rgb_img_I/arucoRGB00085.png,files_ArUco/images/rgb_img_II/arucoRGB00085.png,files_ArUco/images/depth_img_I/arucoD00085.npy,files_ArUco/images/depth_img_II/arucoD00085.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
sszafka10,files_ArUco/images/rgb_img_I/arucoRGB00086.png,files_ArUco/images/rgb_img_II/arucoRGB00086.png,files_ArUco/images/depth_img_I/arucoD00086.npy,files_ArUco/images/depth_img_II/arucoD00086.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
zle,files_ArUco/images/rgb_img_I/arucoRGB00087.png,files_ArUco/images/rgb_img_II/arucoRGB00087.png,files_ArUco/images/depth_img_I/arucoD00087.npy,files_ArUco/images/depth_img_II/arucoD00087.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka10,files_ArUco/images/rgb_img_I/arucoRGB00088.png,files_ArUco/images/rgb_img_II/arucoRGB00088.png,files_ArUco/images/depth_img_I/arucoD00088.npy,files_ArUco/images/depth_img_II/arucoD00088.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
\sszafka10,files_ArUco/images/rgb_img_I/arucoRGB00089.png,files_ArUco/images/rgb_img_II/arucoRGB00089.png,files_ArUco/images/depth_img_I/arucoD00089.npy,files_ArUco/images/depth_img_II/arucoD00089.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka10,files_ArUco/images/rgb_img_I/arucoRGB00090.png,files_ArUco/images/rgb_img_II/arucoRGB00090.png,files_ArUco/images/depth_img_I/arucoD00090.npy,files_ArUco/images/depth_img_II/arucoD00090.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
sszafka10,files_ArUco/images/rgb_img_I/arucoRGB00091.png,files_ArUco/images/rgb_img_II/arucoRGB00091.png,files_ArUco/images/depth_img_I/arucoD00091.npy,files_ArUco/images/depth_img_II/arucoD00091.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka10,files_ArUco/images/rgb_img_I/arucoRGB00092.png,files_ArUco/images/rgb_img_II/arucoRGB00092.png,files_ArUco/images/depth_img_I/arucoD00092.npy,files_ArUco/images/depth_img_II/arucoD00092.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka10,files_ArUco/images/rgb_img_I/arucoRGB00093.png,files_ArUco/images/rgb_img_II/arucoRGB00093.png,files_ArUco/images/depth_img_I/arucoD00093.npy,files_ArUco/images/depth_img_II/arucoD00093.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
sszafka10,files_ArUco/images/rgb_img_I/arucoRGB00094.png,files_ArUco/images/rgb_img_II/arucoRGB00094.png,files_ArUco/images/depth_img_I/arucoD00094.npy,files_ArUco/images/depth_img_II/arucoD00094.npy,0.302748307062794,-0.598528954831529,1.297635619745,0.202824627714317,0.466395133883358,1.14812995570437,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,0.094342678785324,-0.340730249881744,1.44202220439911,0.968560894574332,0.019708289680998,-0.232050622493555,0.087486487068424,51.5207780946727,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka11,files_ArUco/images/rgb_img_I/arucoRGB00095.png,files_ArUco/images/rgb_img_II/arucoRGB00095.png,files_ArUco/images/depth_img_I/arucoD00095.npy,files_ArUco/images/depth_img_II/arucoD00095.npy,-0.088190190389783,0.438172411880012,1.17047741575771,-0.127613966445934,-0.625432830549708,1.35375222078417,-0.278801649808884,-0.214331761002541,1.15248119831085,0.909830535372765,0.029760700985053,0.403887517220057,0.090540438556506,-0.230775147676468,-0.220718085765839,1.11148142814636,0.851936529570604,0.040495918154382,0.514318312769174,0.089671084226181,14.349978675534,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka11,files_ArUco/images/rgb_img_I/arucoRGB00096.png,files_ArUco/images/rgb_img_II/arucoRGB00096.png,files_ArUco/images/depth_img_I/arucoD00096.npy,files_ArUco/images/depth_img_II/arucoD00096.npy,-0.088190190389783,0.438172411880012,1.17047741575771,-0.127613966445934,-0.625432830549708,1.35375222078417,-0.231991454958916,-0.221620500087738,1.11372232437134,0.851902476763575,0.040785704832974,0.514366156507198,0.089588801785582,-0.231991454958916,-0.221620500087738,1.11372232437134,0.851902476763575,0.040785704832974,0.514366156507198,0.089588801785582,14.349978675534,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka11,files_ArUco/images/rgb_img_I/arucoRGB00097.png,files_ArUco/images/rgb_img_II/arucoRGB00097.png,files_ArUco/images/depth_img_I/arucoD00097.npy,files_ArUco/images/depth_img_II/arucoD00097.npy,-0.088190190389783,0.438172411880012,1.17047741575771,-0.127613966445934,-0.625432830549708,1.35375222078417,-0.231991454958916,-0.221620500087738,1.11372232437134,0.851902476763575,0.040785704832974,0.514366156507198,0.089588801785582,-0.231991454958916,-0.221620500087738,1.11372232437134,0.851902476763575,0.040785704832974,0.514366156507198,0.089588801785582,14.349978675534,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka11,files_ArUco/images/rgb_img_I/arucoRGB00098.png,files_ArUco/images/rgb_img_II/arucoRGB00098.png,files_ArUco/images/depth_img_I/arucoD00098.npy,files_ArUco/images/depth_img_II/arucoD00098.npy,-0.088190190389783,0.438172411880012,1.17047741575771,-0.127613966445934,-0.625432830549708,1.35375222078417,-0.231991454958916,-0.221620500087738,1.11372232437134,0.851902476763575,0.040785704832974,0.514366156507198,0.089588801785582,-0.231991454958916,-0.221620500087738,1.11372232437134,0.851902476763575,0.040785704832974,0.514366156507198,0.089588801785582,14.349978675534,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka111,files_ArUco/images/rgb_img_I/arucoRGB00099.png,files_ArUco/images/rgb_img_II/arucoRGB00099.png,files_ArUco/images/depth_img_I/arucoD00099.npy,files_ArUco/images/depth_img_II/arucoD00099.npy,-0.098365080226132,0.460261992127357,1.15901627488677,-0.142760567666223,-0.633358908450728,1.34373867881692,-0.266760408878326,-0.151824191212654,1.13947463035584,0.909147013264974,0.026432235170775,0.405954260600673,0.089186229404623,-0.19980476796627,-0.162120297551155,1.09746885299683,0.818613203730041,0.044587258097215,0.565577935296862,0.089476243772019,21.1542366891405,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
sqszafaka11,files_ArUco/images/rgb_img_I/arucoRGB00100.png,files_ArUco/images/rgb_img_II/arucoRGB00100.png,files_ArUco/images/depth_img_I/arucoD00100.npy,files_ArUco/images/depth_img_II/arucoD00100.npy,-0.098365080226132,0.460261992127357,1.15901627488677,-0.142760567666223,-0.633358908450728,1.34373867881692,-0.199666097760201,-0.162028416991234,1.09683001041412,0.818027810217188,0.044651077966002,0.566249571595551,0.090543943008911,-0.199666097760201,-0.162028416991234,1.09683001041412,0.818027810217188,0.044651077966002,0.566249571595551,0.090543943008911,21.1542366891405,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka11,files_ArUco/images/rgb_img_I/arucoRGB00101.png,files_ArUco/images/rgb_img_II/arucoRGB00101.png,files_ArUco/images/depth_img_I/arucoD00101.npy,files_ArUco/images/depth_img_II/arucoD00101.npy,-0.098365080226132,0.460261992127357,1.15901627488677,-0.142760567666223,-0.633358908450728,1.34373867881692,-0.199666097760201,-0.162028416991234,1.09683001041412,0.818027810217188,0.044651077966002,0.566249571595551,0.090543943008911,-0.199666097760201,-0.162028416991234,1.09683001041412,0.818027810217188,0.044651077966002,0.566249571595551,0.090543943008911,21.1542366891405,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka11,files_ArUco/images/rgb_img_I/arucoRGB00102.png,files_ArUco/images/rgb_img_II/arucoRGB00102.png,files_ArUco/images/depth_img_I/arucoD00102.npy,files_ArUco/images/depth_img_II/arucoD00102.npy,-0.098365080226132,0.460261992127357,1.15901627488677,-0.142760567666223,-0.633358908450728,1.34373867881692,-0.199666097760201,-0.162028416991234,1.09683001041412,0.818027810217188,0.044651077966002,0.566249571595551,0.090543943008911,-0.199666097760201,-0.162028416991234,1.09683001041412,0.818027810217188,0.044651077966002,0.566249571595551,0.090543943008911,21.1542366891405,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka12,files_ArUco/images/rgb_img_I/arucoRGB00103.png,files_ArUco/images/rgb_img_II/arucoRGB00103.png,files_ArUco/images/depth_img_I/arucoD00103.npy,files_ArUco/images/depth_img_II/arucoD00103.npy,0.36133676927475,0.432963303820577,1.08242835205808,0.311759695069085,-0.600577114849382,1.31250728783607,0.115566343069077,-0.189170777797699,1.21809208393097,0.982416548231333,-0.00804003140534,0.149665702528981,0.111325024782127,0.178033903241158,-0.21209242939949,1.12268245220184,0.910775042365735,0.020275483819367,0.397822963943187,0.108695061152945,29.8611597676257,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka12,files_ArUco/images/rgb_img_I/arucoRGB00104.png,files_ArUco/images/rgb_img_II/arucoRGB00104.png,files_ArUco/images/depth_img_I/arucoD00104.npy,files_ArUco/images/depth_img_II/arucoD00104.npy,0.36133676927475,0.432963303820577,1.08242835205808,0.311759695069085,-0.600577114849382,1.31250728783607,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,29.8611597676257,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka12,files_ArUco/images/rgb_img_I/arucoRGB00105.png,files_ArUco/images/rgb_img_II/arucoRGB00105.png,files_ArUco/images/depth_img_I/arucoD00105.npy,files_ArUco/images/depth_img_II/arucoD00105.npy,0.36133676927475,0.432963303820577,1.08242835205808,0.311759695069085,-0.600577114849382,1.31250728783607,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,29.8611597676257,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka12,files_ArUco/images/rgb_img_I/arucoRGB00106.png,files_ArUco/images/rgb_img_II/arucoRGB00106.png,files_ArUco/images/depth_img_I/arucoD00106.npy,files_ArUco/images/depth_img_II/arucoD00106.npy,0.36133676927475,0.432963303820577,1.08242835205808,0.311759695069085,-0.600577114849382,1.31250728783607,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,29.8611597676257,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka12,files_ArUco/images/rgb_img_I/arucoRGB00107.png,files_ArUco/images/rgb_img_II/arucoRGB00107.png,files_ArUco/images/depth_img_I/arucoD00107.npy,files_ArUco/images/depth_img_II/arucoD00107.npy,0.36133676927475,0.432963303820577,1.08242835205808,0.311759695069085,-0.600577114849382,1.31250728783607,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,29.8611597676257,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka12,files_ArUco/images/rgb_img_I/arucoRGB00108.png,files_ArUco/images/rgb_img_II/arucoRGB00108.png,files_ArUco/images/depth_img_I/arucoD00108.npy,files_ArUco/images/depth_img_II/arucoD00108.npy,0.36133676927475,0.432963303820577,1.08242835205808,0.311759695069085,-0.600577114849382,1.31250728783607,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,0.152207300066948,-0.206984132528305,1.16380822658539,0.94356507192909,0.009651755044139,0.315272644869724,0.100970084960186,29.8611597676257,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
zle,files_ArUco/images/rgb_img_I/arucoRGB00109.png,files_ArUco/images/rgb_img_II/arucoRGB00109.png,files_ArUco/images/depth_img_I/arucoD00109.npy,files_ArUco/images/depth_img_II/arucoD00109.npy,0.36133676927475,0.432963303820577,1.08242835205808,0.311759695069085,-0.600577114849382,1.31250728783607,0.09584429115057,-0.075020827353001,1.17708742618561,0.983571180829562,-0.008937423644843,0.152170915420202,0.096705052610046,0.122138485312462,-0.087543718516827,1.11833119392395,0.956610896744508,0.005474919734606,0.275317855778097,0.095213947367594,29.8611597676257,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka13,files_ArUco/images/rgb_img_I/arucoRGB00110.png,files_ArUco/images/rgb_img_II/arucoRGB00110.png,files_ArUco/images/depth_img_I/arucoD00110.npy,files_ArUco/images/depth_img_II/arucoD00110.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.0912194699049,-0.100194074213505,1.06160414218903,0.986049360699049,-0.010366592777003,0.129488290169408,0.104076773240698,0.114771500229836,-0.112480759620667,1.011834025383,0.964430626832815,0.001318935480984,0.245867602625223,0.097061570229344,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
sszafka14,files_ArUco/images/rgb_img_I/arucoRGB00111.png,files_ArUco/images/rgb_img_II/arucoRGB00111.png,files_ArUco/images/depth_img_I/arucoD00111.npy,files_ArUco/images/depth_img_II/arucoD00111.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka11,files_ArUco/images/rgb_img_I/arucoRGB00112.png,files_ArUco/images/rgb_img_II/arucoRGB00112.png,files_ArUco/images/depth_img_I/arucoD00112.npy,files_ArUco/images/depth_img_II/arucoD00112.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka13,files_ArUco/images/rgb_img_I/arucoRGB00113.png,files_ArUco/images/rgb_img_II/arucoRGB00113.png,files_ArUco/images/depth_img_I/arucoD00113.npy,files_ArUco/images/depth_img_II/arucoD00113.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
sszafka14,files_ArUco/images/rgb_img_I/arucoRGB00114.png,files_ArUco/images/rgb_img_II/arucoRGB00114.png,files_ArUco/images/depth_img_I/arucoD00114.npy,files_ArUco/images/depth_img_II/arucoD00114.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka14,files_ArUco/images/rgb_img_I/arucoRGB00115.png,files_ArUco/images/rgb_img_II/arucoRGB00115.png,files_ArUco/images/depth_img_I/arucoD00115.npy,files_ArUco/images/depth_img_II/arucoD00115.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka14,files_ArUco/images/rgb_img_I/arucoRGB00116.png,files_ArUco/images/rgb_img_II/arucoRGB00116.png,files_ArUco/images/depth_img_I/arucoD00116.npy,files_ArUco/images/depth_img_II/arucoD00116.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka14,files_ArUco/images/rgb_img_I/arucoRGB00117.png,files_ArUco/images/rgb_img_II/arucoRGB00117.png,files_ArUco/images/depth_img_I/arucoD00117.npy,files_ArUco/images/depth_img_II/arucoD00117.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
szafka14,files_ArUco/images/rgb_img_I/arucoRGB00118.png,files_ArUco/images/rgb_img_II/arucoRGB00118.png,files_ArUco/images/depth_img_I/arucoD00118.npy,files_ArUco/images/depth_img_II/arucoD00118.npy,0.3148038169457798,-0.4527390582930474,1.168000027537346,0.3463280950983365,0.4029928571411542,0.9594999998807908,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,0.114486180245876,-0.112241767346859,1.0098956823349,0.964055711510029,0.001042560011086,0.247744132545729,0.096012202155142,13.6605022661898,570.0,0.0,320.0,0.0,570.0,240.0,0.0,0.0,1.0
